pixel_index channel old_value new_value difference
162199 0 0 97 97
162201 0 0 101 101
162203 0 0 91 91
162205 0 0 85 85
162207 0 0 89 89
162209 0 0 84 84
162211 0 0 82 82
162213 0 0 79 79
162215 0 0 73 73
162217 0 0 72 72
162219 0 0 73 73
162221 0 0 77 77
162223 0 0 77 77
162225 0 0 74 74
162227 0 0 77 77
162229 0 0 72 72
162231 0 0 70 70
162233 0 0 71 71
162235 0 0 72 72
162237 0 0 69 69
162239 0 0 68 68
162241 0 0 65 65
162243 0 0 64 64
162245 0 0 66 66
162247 0 0 66 66
162249 0 0 67 67
162251 0 0 62 62
162253 0 0 59 59
162255 0 0 60 60
162257 0 0 60 60
162259 0 0 60 60
162261 0 0 62 62
162263 0 0 64 64
162265 0 0 64 64
162267 0 0 65 65
162269 0 0 64 64
162271 0 0 62 62
162273 0 0 58 58
162275 0 0 60 60
162277 0 0 60 60
162279 0 0 58 58
162281 0 0 59 59
162283 0 0 57 57
162285 0 0 57 57
162287 0 0 56 56
162289 0 0 56 56
162291 0 0 60 60
162293 0 0 62 62
162295 0 0 58 58
162297 0 0 58 58
162299 0 0 60 60
162301 0 0 58 58
162303 0 0 57 57
162305 0 0 56 56
162307 0 0 58 58
162309 0 0 57 57
162311 0 0 57 57
162313 0 0 61 61
162315 0 0 61 61
162317 0 0 59 59
162319 0 0 60 60
162321 0 0 67 67
162323 0 0 68 68
162325 0 0 65 65
162327 0 0 66 66
162329 0 0 70 70
162331 0 0 70 70
162333 0 0 78 78
162335 0 0 79 79
162337 0 0 76 76
162339 0 0 86 86
162341 0 0 94 94
162343 0 0 93 93
162345 0 0 100 100
162347 0 0 105 105
162349 0 0 67 67
162351 0 0 61 61
162353 0 0 76 76
162355 0 0 72 72
162357 0 0 85 85
162359 0 0 74 74
162361 0 0 93 93
162363 0 0 50 50
162365 0 0 55 55
162367 0 0 57 57
162369 0 0 64 64
162371 0 0 76 76
162373 0 0 84 84
162375 0 0 86 86
162377 0 0 61 61
162379 0 0 68 68
162381 0 0 75 75
162383 0 0 79 79
162385 0 0 84 84
162387 0 0 81 81
162389 0 0 83 83
162391 0 0 87 87
162393 0 0 90 90
162395 0 0 89 89
162397 0 0 86 86
162399 0 0 90 90
162401 0 0 100 100
162403 0 0 81 81
162405 0 0 84 84
162407 0 0 69 69
162409 0 0 38 38
162411 0 0 50 50
162413 0 0 53 53
162415 0 0 49 49
162417 0 0 53 53
162419 0 0 63 63
162421 0 0 71 71
162423 0 0 77 77
162425 0 0 73 73
162427 0 0 69 69
162429 0 0 69 69
162431 0 0 72 72
162433 0 0 84 84
162435 0 0 86 86
162437 0 0 91 91
162439 0 0 101 101
162441 0 0 80 80
162445 0 0 110 110
162513 0 0 91 91
162517 0 0 116 116
162519 0 0 118 118
162521 0 0 112 112
162523 0 0 69 69
162525 0 0 91 91
162527 0 0 122 122
162529 0 0 91 91
162531 0 0 93 93
162533 0 0 86 86
162535 0 0 84 84
162537 0 0 111 111
162539 0 0 106 106
162541 0 0 103 103
162543 0 0 103 103
162545 0 0 89 89
162547 0 0 54 54
162549 0 0 75 75
162551 0 0 78 78
162553 0 0 76 76
162555 0 0 106 106
162557 0 0 119 119
162561 0 0 115 115
162563 0 0 112 112
162565 0 0 112 112
162567 0 0 117 117
162569 0 0 122 122
162571 0 0 115 115
162573 0 0 107 107
162575 0 0 110 110
162577 0 0 108 108
162579 0 0 101 101
162581 0 0 92 92
162583 0 0 92 92
162585 0 0 90 90
162587 0 0 85 85
162589 0 0 84 84
162591 0 0 90 90
162593 0 0 96 96
162595 0 0 95 95
162597 0 0 93 93
162599 0 0 89 89
162601 0 0 86 86
162603 0 0 86 86
162605 0 0 79 79
162607 0 0 80 80
162609 0 0 87 87
162611 0 0 85 85
162613 0 0 91 91
162615 0 0 97 97
162617 0 0 81 81
162619 0 0 72 72
162621 0 0 72 72
162623 0 0 89 89
162625 0 0 116 116
162627 0 0 115 115
162629 0 0 118 118
162631 0 0 120 120
162633 0 0 114 114
162635 0 0 118 118
162637 0 0 132 132
162639 0 0 122 122
162641 0 0 116 116
162643 0 0 125 125
162645 0 0 107 107
162647 0 0 100 100
162649 0 0 107 107
162651 0 0 109 109
162653 0 0 115 115
162655 0 0 102 102
162657 0 0 94 94
162659 0 0 99 99
162661 0 0 94 94
162663 0 0 98 98
162665 0 0 117 117
162667 0 0 107 107
162669 0 0 86 86
162671 0 0 87 87
162673 0 0 86 86
162675 0 0 85 85
162677 0 0 83 83
162679 0 0 92 92
162681 0 0 90 90
162685 0 0 65 65
162689 0 0 103 103
162693 0 0 108 108
162696 0 255 16 239
162697 0 0 85 85
162705 0 0 94 94
162709 0 0 95 95
162738 0 255 30 225
162813 0 0 83 83
162817 0 0 84 84
162821 0 0 79 79
162825 0 0 106 106
162827 0 0 103 103
162829 0 0 95 95
162831 0 0 86 86
162833 0 0 87 87
162835 0 0 90 90
162837 0 0 85 85
162839 0 0 117 117
162841 0 0 143 143
162843 0 0 121 121
162845 0 0 132 132
162847 0 0 111 111
162849 0 0 115 115
162851 0 0 97 97
162853 0 0 114 114
162855 0 0 93 93
162857 0 0 103 103
162859 0 0 87 87
162861 0 0 111 111
162863 0 0 91 91
162865 0 0 97 97
162867 0 0 87 87
162869 0 0 101 101
162871 0 0 83 83
162873 0 0 98 98
162875 0 0 84 84
162877 0 0 92 92
162879 0 0 79 79
162881 0 0 89 89
162883 0 0 74 74
162885 0 0 89 89
162887 0 0 77 77
162889 0 0 91 91
162891 0 0 71 71
162893 0 0 81 81
162895 0 0 73 73
162897 0 0 80 80
162899 0 0 68 68
162901 0 0 77 77
162903 0 0 67 67
162905 0 0 85 85
162907 0 0 73 73
162909 0 0 82 82
162911 0 0 68 68
162913 0 0 74 74
162915 0 0 63 63
162917 0 0 68 68
162919 0 0 57 57
162921 0 0 75 75
162923 0 0 61 61
162925 0 0 64 64
162927 0 0 58 58
162929 0 0 66 66
162931 0 0 57 57
162933 0 0 62 62
162935 0 0 51 51
162937 0 0 64 64
162939 0 0 53 53
162941 0 0 61 61
162943 0 0 51 51
162945 0 0 58 58
162947 0 0 52 52
162949 0 0 66 66
162951 0 0 51 51
162953 0 0 62 62
162955 0 0 55 55
162957 0 0 60 60
162959 0 0 49 49
162961 0 0 63 63
162963 0 0 57 57
162965 0 0 102 102
162967 0 0 101 101
162969 0 0 66 66
162971 0 0 60 60
162973 0 0 75 75
162975 0 0 66 66
162977 0 0 115 115
162979 0 0 121 121
162981 0 0 125 125
162983 0 0 127 127
162985 0 0 99 99
162987 0 0 86 86
162989 0 0 101 101
162993 0 0 103 103
162997 0 0 119 119
163001 0 0 126 126
163044 0 0 34 34
163186 0 255 93 162
163481 0 0 140 140
163485 0 0 133 133
163489 0 0 121 121
163493 0 0 123 123
163497 0 0 124 124
163501 0 0 130 130
163505 0 0 122 122
163509 0 0 95 95
163513 0 0 99 99
163517 0 0 120 120
163521 0 0 96 96
163525 0 0 97 97
163529 0 0 101 101
163533 0 0 96 96
163537 0 0 101 101
163541 0 0 98 98
163545 0 0 63 63
163549 0 0 73 73
163553 0 0 67 67
163557 0 0 75 75
163561 0 0 85 85
163565 0 0 77 77
163569 0 0 87 87
163573 0 0 82 82
163577 0 0 87 87
163581 0 0 56 56
163585 0 0 59 59
163589 0 0 68 68
163590 0 0 25 25
163593 0 0 82 82
163597 0 0 81 81
163601 0 0 77 77
163605 0 0 106 106
163607 0 0 112 112
163609 0 0 86 86
163613 0 0 105 105
163617 0 0 133 133
163619 0 0 139 139
163621 0 0 142 142
163623 0 0 148 148
163625 0 0 138 138
163629 0 0 136 136
163631 0 0 122 122
163633 0 0 134 134
163635 0 0 95 95
163637 0 0 96 96
163639 0 0 86 86
163641 0 0 105 105
163643 0 0 74 74
163645 0 0 77 77
163647 0 0 76 76
163649 0 0 76 76
163651 0 0 82 82
163653 0 0 101 101
163655 0 0 109 109
163657 0 0 75 75
163659 0 0 81 81
163661 0 0 102 102
163663 0 0 106 106
163665 0 0 104 104
163667 0 0 102 102
163669 0 0 107 107
163671 0 0 117 117
163673 0 0 120 120
163675 0 0 113 113
163677 0 0 117 117
163679 0 0 128 128
163681 0 0 137 137
163683 0 0 125 125
163685 0 0 124 124
163687 0 0 108 108
163689 0 0 86 86
163691 0 0 104 104
163693 0 0 92 92
163695 0 0 91 91
163697 0 0 101 101
163699 0 0 108 108
163701 0 0 95 95
163703 0 0 97 97
163705 0 0 90 90
163707 0 0 94 94
163709 0 0 90 90
163711 0 0 93 93
163713 0 0 103 103
163715 0 0 105 105
163717 0 0 98 98
163719 0 0 97 97
163721 0 0 104 104
163723 0 0 115 115
163725 0 0 133 133
163727 0 0 129 129
163729 0 0 125 125
163731 0 0 131 131
163733 0 0 136 136
163735 0 0 138 138
163737 0 0 134 134
163739 0 0 117 117
163741 0 0 106 106
163743 0 0 120 120
163745 0 0 123 123
163747 0 0 123 123
163749 0 0 124 124
163751 0 0 96 96
163753 0 0 101 101
163755 0 0 104 104
163757 0 0 102 102
163759 0 0 101 101
163761 0 0 98 98
163763 0 0 101 101
163765 0 0 110 110
163767 0 0 115 115
163769 0 0 94 94
163771 0 0 102 102
163773 0 0 105 105
163775 0 0 105 105
163777 0 0 98 98
163779 0 0 105 105
163781 0 0 110 110
163783 0 0 104 104
163785 0 0 136 136
163787 0 0 133 133
163789 0 0 103 103
163791 0 0 113 113
163793 0 0 100 100
163795 0 0 100 100
163797 0 0 104 104
163799 0 0 109 109
163801 0 0 97 97
163803 0 0 75 75
163805 0 0 108 108
163807 0 0 134 134
163809 0 0 111 111
163811 0 0 117 117
163813 0 0 109 109
163815 0 0 109 109
163817 0 0 140 140
163819 0 0 137 137
163821 0 0 126 126
163823 0 0 125 125
163825 0 0 131 131
163827 0 0 108 108
163829 0 0 98 98
163831 0 0 98 98
163833 0 0 107 107
163835 0 0 133 133
163837 0 0 145 145
163841 0 0 149 149
163843 0 0 145 145
163845 0 0 151 151
163847 0 0 156 156
163849 0 0 155 155
163851 0 0 127 127
163853 0 0 118 118
163854 0 0 65 65
163857 0 0 128 128
163859 0 0 130 130
163861 0 0 80 80
163865 0 0 128 128
163869 0 0 112 112
163873 0 0 139 139
163877 0 0 115 115
163881 0 0 106 106
163885 0 0 132 132
163889 0 0 117 117
163893 0 0 93 93
163897 0 0 80 80
163901 0 0 95 95
163905 0 0 81 81
163909 0 0 88 88
163913 0 0 80 80
163917 0 0 94 94
163921 0 0 109 109
163925 0 0 85 85
163929 0 0 78 78
163933 0 0 104 104
163937 0 0 66 66
163941 0 0 105 105
163945 0 0 96 96
163949 0 0 100 100
163953 0 0 96 96
163957 0 0 78 78
163961 0 0 105 105
164342 0 255 51 204
164380 0 255 31 224
164510 0 0 42 42
164716 0 0 11 11
165078 0 0 41 41
165190 0 0 31 31
165270 0 0 53 53
165368 0 255 36 219
165656 0 255 29 226
165988 0 255 56 199
166050 0 0 45 45
166089 0 0 105 105
166093 0 0 108 108
166097 0 0 103 103
166101 0 0 102 102
166105 0 0 86 86
166109 0 0 94 94
166113 0 0 91 91
166117 0 0 94 94
166121 0 0 85 85
166125 0 0 80 80
166129 0 0 66 66
166133 0 0 82 82
166137 0 0 108 108
166141 0 0 77 77
166145 0 0 71 71
166149 0 0 52 52
166153 0 0 101 101
166157 0 0 74 74
166161 0 0 45 45
166165 0 0 59 59
166169 0 0 112 112
166171 0 0 116 116
166173 0 0 110 110
166175 0 0 106 106
166177 0 0 103 103
166179 0 0 108 108
166181 0 0 91 91
166183 0 0 80 80
166185 0 0 94 94
166187 0 0 102 102
166189 0 0 91 91
166191 0 0 83 83
166193 0 0 81 81
166195 0 0 91 91
166197 0 0 84 84
166199 0 0 85 85
166201 0 0 87 87
166203 0 0 74 74
166205 0 0 69 69
166207 0 0 75 75
166209 0 0 70 70
166211 0 0 67 67
166213 0 0 78 78
166215 0 0 82 82
166217 0 0 86 86
166219 0 0 86 86
166221 0 0 76 76
166223 0 0 76 76
166225 0 0 80 80
166227 0 0 82 82
166229 0 0 73 73
166231 0 0 81 81
166233 0 0 92 92
166235 0 0 92 92
166237 0 0 88 88
166239 0 0 79 79
166241 0 0 76 76
166243 0 0 109 109
166245 0 0 105 105
166247 0 0 79 79
166249 0 0 77 77
166251 0 0 70 70
166253 0 0 78 78
166255 0 0 81 81
166257 0 0 78 78
166259 0 0 81 81
166261 0 0 76 76
166263 0 0 77 77
166265 0 0 103 103
166267 0 0 134 134
166269 0 0 100 100
166271 0 0 62 62
166273 0 0 71 71
166275 0 0 100 100
166277 0 0 92 92
166279 0 0 70 70
166281 0 0 65 65
166283 0 0 94 94
166285 0 0 97 97
166287 0 0 99 99
166289 0 0 97 97
166291 0 0 96 96
166293 0 0 103 103
166295 0 0 85 85
166297 0 0 72 72
166299 0 0 91 91
166301 0 0 118 118
166303 0 0 123 123
166305 0 0 98 98
166307 0 0 95 95
166309 0 0 86 86
166311 0 0 86 86
166313 0 0 115 115
166315 0 0 88 88
166317 0 0 68 68
166319 0 0 95 95
166321 0 0 95 95
166323 0 0 96 96
166325 0 0 120 120
166327 0 0 121 121
166329 0 0 111 111
166331 0 0 113 113
166333 0 0 110 110
166335 0 0 80 80
166337 0 0 92 92
166339 0 0 118 118
166341 0 0 108 108
166343 0 0 110 110
166345 0 0 112 112
166347 0 0 111 111
166349 0 0 111 111
166351 0 0 115 115
166353 0 0 120 120
166355 0 0 108 108
166357 0 0 101 101
166359 0 0 106 106
166361 0 0 105 105
166363 0 0 93 93
166365 0 0 93 93
166367 0 0 95 95
166369 0 0 86 86
166371 0 0 104 104
166373 0 0 108 108
166375 0 0 97 97
166377 0 0 97 97
166379 0 0 98 98
166381 0 0 95 95
166383 0 0 93 93
166385 0 0 89 89
166387 0 0 90 90
166389 0 0 97 97
166391 0 0 99 99
166393 0 0 96 96
166395 0 0 98 98
166397 0 0 97 97
166401 0 0 96 96
166403 0 0 89 89
166405 0 0 79 79
166407 0 0 82 82
166409 0 0 88 88
166411 0 0 94 94
166413 0 0 80 80
166415 0 0 74 74
166417 0 0 83 83
166419 0 0 80 80
166421 0 0 92 92
166423 0 0 96 96
166425 0 0 68 68
166427 0 0 65 65
166429 0 0 67 67
166431 0 0 60 60
166433 0 0 61 61
166435 0 0 65 65
166437 0 0 60 60
166439 0 0 68 68
166441 0 0 67 67
166443 0 0 57 57
166445 0 0 86 86
166447 0 0 90 90
166449 0 0 68 68
166451 0 0 61 61
166453 0 0 82 82
166455 0 0 87 87
166457 0 0 94 94
166459 0 0 96 96
166461 0 0 88 88
166463 0 0 87 87
166465 0 0 88 88
166467 0 0 87 87
166469 0 0 77 77
166471 0 0 74 74
166473 0 0 85 85
166475 0 0 112 112
166477 0 0 111 111
166479 0 0 116 116
166481 0 0 102 102
166483 0 0 100 100
166485 0 0 111 111
166487 0 0 84 84
166489 0 0 74 74
166491 0 0 100 100
166493 0 0 87 87
166495 0 0 93 93
166497 0 0 98 98
166499 0 0 89 89
166501 0 0 101 101
166503 0 0 107 107
166505 0 0 95 95
166507 0 0 95 95
166509 0 0 91 91
166511 0 0 83 83
166513 0 0 74 74
166515 0 0 71 71
166517 0 0 75 75
166519 0 0 69 69
166521 0 0 91 91
166523 0 0 95 95
166525 0 0 87 87
166527 0 0 87 87
166529 0 0 82 82
166531 0 0 82 82
166533 0 0 85 85
166535 0 0 74 74
166537 0 0 74 74
166539 0 0 78 78
166541 0 0 70 70
166543 0 0 67 67
166545 0 0 74 74
166547 0 0 104 104
166549 0 0 112 112
166551 0 0 109 109
166553 0 0 113 113
166555 0 0 112 112
166557 0 0 91 91
166559 0 0 81 81
166561 0 0 88 88
166563 0 0 81 81
166565 0 0 61 61
166567 0 0 60 60
166569 0 0 93 93
166571 0 0 81 81
166573 0 0 71 71
166575 0 0 102 102
166577 0 0 87 87
166579 0 0 87 87
166581 0 0 83 83
166583 0 0 77 77
166585 0 0 74 74
166587 0 0 72 72
166589 0 0 108 108
166591 0 0 102 102
166593 0 0 79 79
166595 0 0 76 76
166597 0 0 85 85
166599 0 0 84 84
166601 0 0 76 76
166603 0 0 75 75
166605 0 0 68 68
166607 0 0 59 59
166609 0 0 63 63
166611 0 0 63 63
166613 0 0 57 57
166615 0 0 58 58
166617 0 0 56 56
166619 0 0 56 56
166621 0 0 52 52
166623 0 0 84 84
166625 0 0 84 84
166627 0 0 57 57
166629 0 0 92 92
166631 0 0 114 114
166633 0 0 110 110
166635 0 0 107 107
166637 0 0 105 105
166639 0 0 107 107
166641 0 0 114 114
166643 0 0 111 111
166645 0 0 100 100
166647 0 0 102 102
166649 0 0 107 107
166651 0 0 104 104
166653 0 0 99 99
166655 0 0 101 101
166657 0 0 95 95
166659 0 0 89 89
166661 0 0 95 95
166663 0 0 101 101
166665 0 0 93 93
166667 0 0 92 92
166669 0 0 91 91
166671 0 0 86 86
166673 0 0 93 93
166675 0 0 91 91
166677 0 0 78 78
166679 0 0 73 73
166681 0 0 73 73
166683 0 0 72 72
166685 0 0 98 98
166687 0 0 94 94
166689 0 0 65 65
166691 0 0 64 64
166693 0 0 92 92
166695 0 0 92 92
166697 0 0 89 89
166699 0 0 86 86
166701 0 0 86 86
166703 0 0 88 88
166705 0 0 90 90
166707 0 0 88 88
166709 0 0 81 81
166711 0 0 79 79
166713 0 0 82 82
166715 0 0 84 84
166717 0 0 85 85
166719 0 0 87 87
166721 0 0 97 97
166723 0 0 101 101
166725 0 0 97 97
166727 0 0 141 141
166729 0 0 140 140
166731 0 0 85 85
166733 0 0 110 110
166735 0 0 110 110
166737 0 0 107 107
166739 0 0 72 72
166741 0 0 89 89
166743 0 0 89 89
166745 0 0 116 116
166747 0 0 104 104
166749 0 0 88 88
166751 0 0 87 87
166753 0 0 106 106
166755 0 0 87 87
166757 0 0 106 106
166759 0 0 97 97
166761 0 0 109 109
166763 0 0 92 92
166765 0 0 100 100
166767 0 0 84 84
166769 0 0 96 96
166771 0 0 84 84
166773 0 0 101 101
166775 0 0 76 76
166777 0 0 79 79
166779 0 0 67 67
166781 0 0 58 58
166783 0 0 45 45
166785 0 0 87 87
166787 0 0 75 75
166789 0 0 72 72
166791 0 0 83 83
166793 0 0 80 80
166795 0 0 54 54
166797 0 0 88 88
166799 0 0 73 73
166801 0 0 70 70
166803 0 0 84 84
166805 0 0 103 103
166807 0 0 74 74
166809 0 0 133 133
166811 0 0 110 110
166813 0 0 156 156
166815 0 0 146 146
166817 0 0 140 140
166819 0 0 142 142
166821 0 0 140 140
166823 0 0 137 137
166825 0 0 138 138
166827 0 0 136 136
166829 0 0 122 122
166831 0 0 118 118
166833 0 0 130 130
166835 0 0 136 136
166837 0 0 131 131
166839 0 0 132 132
166841 0 0 134 134
166843 0 0 133 133
166845 0 0 134 134
166847 0 0 136 136
166849 0 0 130 130
166851 0 0 127 127
166853 0 0 117 117
166855 0 0 116 116
166857 0 0 121 121
166859 0 0 121 121
166861 0 0 119 119
166863 0 0 116 116
166865 0 0 109 109
166867 0 0 107 107
166869 0 0 107 107
166871 0 0 103 103
166873 0 0 102 102
166875 0 0 100 100
166877 0 0 93 93
166879 0 0 95 95
166881 0 0 92 92
166883 0 0 89 89
166885 0 0 87 87
166887 0 0 87 87
166889 0 0 91 91
166891 0 0 91 91
166893 0 0 92 92
166895 0 0 94 94
166897 0 0 96 96
166899 0 0 95 95
166901 0 0 95 95
166903 0 0 94 94
166905 0 0 93 93
166907 0 0 94 94
166909 0 0 91 91
166911 0 0 102 102
166913 0 0 108 108
166915 0 0 105 105
166917 0 0 105 105
166919 0 0 105 105
166921 0 0 106 106
166923 0 0 109 109
166925 0 0 116 116
166927 0 0 114 114
166929 0 0 106 106
166931 0 0 105 105
166933 0 0 107 107
166935 0 0 112 112
166937 0 0 115 115
166939 0 0 117 117
166941 0 0 110 110
166943 0 0 107 107
166945 0 0 109 109
166947 0 0 111 111
166949 0 0 110 110
166951 0 0 114 114
166953 0 0 119 119
166955 0 0 119 119
166957 0 0 123 123
166959 0 0 118 118
166961 0 0 119 119
166963 0 0 119 119
166965 0 0 117 117
166967 0 0 117 117
166969 0 0 116 116
166971 0 0 119 119
166973 0 0 121 121
166975 0 0 125 125
166977 0 0 130 130
166979 0 0 133 133
166981 0 0 112 112
166983 0 0 117 117
166985 0 0 100 100
166987 0 0 83 83
166989 0 0 134 134
166991 0 0 135 135
166993 0 0 136 136
166995 0 0 133 133
166997 0 0 132 132
166999 0 0 136 136
167001 0 0 102 102
167003 0 0 56 56
167005 0 0 64 64
167007 0 0 74 74
167009 0 0 77 77
167011 0 0 80 80
167013 0 0 91 91
167015 0 0 92 92
167017 0 0 89 89
167019 0 0 95 95
167021 0 0 104 104
167023 0 0 115 115
167025 0 0 97 97
167027 0 0 102 102
167029 0 0 97 97
167031 0 0 95 95
167033 0 0 96 96
167035 0 0 91 91
167037 0 0 83 83
167041 0 0 93 93
167043 0 0 88 88
167045 0 0 82 82
167047 0 0 82 82
167049 0 0 72 72
167051 0 0 70 70
167053 0 0 70 70
167055 0 0 62 62
167057 0 0 96 96
167059 0 0 100 100
167061 0 0 97 97
167063 0 0 95 95
167065 0 0 89 89
167067 0 0 87 87
167069 0 0 83 83
167071 0 0 79 79
167073 0 0 73 73
167075 0 0 68 68
167077 0 0 71 71
167079 0 0 107 107
167081 0 0 108 108
167083 0 0 90 90
167085 0 0 112 112
167087 0 0 91 91
167089 0 0 95 95
167091 0 0 81 81
167093 0 0 113 113
167095 0 0 107 107
167097 0 0 91 91
167099 0 0 76 76
167101 0 0 125 125
167103 0 0 124 124
167105 0 0 116 116
167107 0 0 118 118
167109 0 0 117 117
167111 0 0 113 113
167113 0 0 110 110
167115 0 0 104 104
167117 0 0 104 104
167119 0 0 101 101
167121 0 0 98 98
167123 0 0 98 98
167125 0 0 97 97
167127 0 0 104 104
167129 0 0 102 102
167131 0 0 98 98
167133 0 0 92 92
167135 0 0 93 93
167137 0 0 96 96
167139 0 0 90 90
167141 0 0 84 84
167143 0 0 81 81
167145 0 0 86 86
167147 0 0 86 86
167149 0 0 82 82
167151 0 0 85 85
167153 0 0 83 83
167155 0 0 83 83
167157 0 0 83 83
167159 0 0 82 82
167161 0 0 77 77
167163 0 0 75 75
167165 0 0 74 74
167167 0 0 74 74
167169 0 0 76 76
167171 0 0 74 74
167173 0 0 71 71
167175 0 0 68 68
167177 0 0 71 71
167179 0 0 75 75
167181 0 0 71 71
167183 0 0 68 68
167185 0 0 75 75
167187 0 0 76 76
167189 0 0 67 67
167191 0 0 65 65
167193 0 0 72 72
167195 0 0 75 75
167197 0 0 65 65
167199 0 0 62 62
167201 0 0 67 67
167203 0 0 65 65
167205 0 0 61 61
167207 0 0 67 67
167209 0 0 71 71
167211 0 0 64 64
167213 0 0 62 62
167215 0 0 67 67
167217 0 0 73 73
167219 0 0 72 72
167221 0 0 63 63
167223 0 0 63 63
167225 0 0 67 67
167227 0 0 72 72
167229 0 0 75 75
167231 0 0 71 71
167233 0 0 65 65
167235 0 0 62 62
167237 0 0 64 64
167239 0 0 69 69
167241 0 0 68 68
167243 0 0 67 67
167245 0 0 66 66
167247 0 0 68 68
167249 0 0 73 73
167251 0 0 75 75
167253 0 0 75 75
167255 0 0 75 75
167257 0 0 75 75
167259 0 0 76 76
167261 0 0 79 79
167263 0 0 80 80
167265 0 0 78 78
167267 0 0 80 80
167269 0 0 84 84
167271 0 0 85 85
167273 0 0 93 93
167275 0 0 96 96
167277 0 0 97 97
167279 0 0 98 98
167281 0 0 106 106
167283 0 0 114 114
167285 0 0 114 114
167287 0 0 116 116
167289 0 0 84 84
167291 0 0 73 73
167293 0 0 81 81
167295 0 0 77 77
167297 0 0 101 101
167299 0 0 90 90
167301 0 0 110 110
167303 0 0 60 60
167305 0 0 59 59
167307 0 0 60 60
167309 0 0 66 66
167311 0 0 69 69
167313 0 0 79 79
167315 0 0 81 81
167317 0 0 77 77
167319 0 0 72 72
167321 0 0 72 72
167323 0 0 74 74
167325 0 0 74 74
167327 0 0 80 80
167329 0 0 81 81
167331 0 0 79 79
167333 0 0 82 82
167335 0 0 90 90
167337 0 0 62 62
167339 0 0 65 65
167341 0 0 76 76
167343 0 0 84 84
167345 0 0 81 81
167347 0 0 82 82
167349 0 0 87 87
167351 0 0 88 88
167353 0 0 84 84
167355 0 0 79 79
167357 0 0 90 90
167359 0 0 96 96
167361 0 0 97 97
167363 0 0 106 106
167365 0 0 110 110
167367 0 0 122 122
167369 0 0 107 107
167445 0 0 105 105
167449 0 0 104 104
167453 0 0 126 126
167455 0 0 119 119
167457 0 0 116 116
167459 0 0 115 115
167461 0 0 113 113
167463 0 0 119 119
167465 0 0 119 119
167467 0 0 115 115
167469 0 0 105 105
167471 0 0 102 102
167473 0 0 107 107
167475 0 0 108 108
167477 0 0 109 109
167479 0 0 112 112
167481 0 0 119 119
167483 0 0 121 121
167485 0 0 121 121
167487 0 0 113 113
167489 0 0 104 104
167491 0 0 98 98
167493 0 0 87 87
167495 0 0 91 91
167497 0 0 94 94
167499 0 0 100 100
167501 0 0 71 71
167503 0 0 63 63
167505 0 0 94 94
167507 0 0 95 95
167509 0 0 89 89
167511 0 0 89 89
167513 0 0 89 89
167515 0 0 83 83
167517 0 0 83 83
167519 0 0 86 86
167521 0 0 82 82
167523 0 0 79 79
167525 0 0 79 79
167527 0 0 78 78
167529 0 0 79 79
167531 0 0 86 86
167533 0 0 85 85
167535 0 0 78 78
167537 0 0 76 76
167539 0 0 81 81
167541 0 0 80 80
167543 0 0 76 76
167545 0 0 81 81
167547 0 0 85 85
167549 0 0 84 84
167551 0 0 91 91
167553 0 0 92 92
167555 0 0 84 84
167557 0 0 89 89
167559 0 0 88 88
167561 0 0 90 90
167563 0 0 99 99
167565 0 0 102 102
167567 0 0 103 103
167569 0 0 100 100
167571 0 0 91 91
167573 0 0 87 87
167575 0 0 90 90
167577 0 0 95 95
167579 0 0 127 127
167581 0 0 119 119
167583 0 0 90 90
167585 0 0 86 86
167587 0 0 85 85
167589 0 0 87 87
167591 0 0 86 86
167593 0 0 96 96
167595 0 0 96 96
167597 0 0 92 92
167599 0 0 120 120
167601 0 0 113 113
167603 0 0 83 83
167605 0 0 88 88
167607 0 0 115 115
167609 0 0 111 111
167611 0 0 119 119
167613 0 0 116 116
167615 0 0 118 118
167617 0 0 127 127
167619 0 0 124 124
167621 0 0 103 103
167622 0 255 45 210
167623 0 0 106 106
167625 0 0 91 91
167629 0 0 120 120
167631 0 0 118 118
167633 0 0 116 116
167635 0 0 121 121
167637 0 0 117 117
167639 0 0 117 117
167641 0 0 90 90
167721 0 0 86 86
167725 0 0 93 93
167729 0 0 72 72
167733 0 0 80 80
167734 0 255 48 207
167735 0 0 78 78
167737 0 0 68 68
167741 0 0 93 93
167743 0 0 89 89
167745 0 0 83 83
167747 0 0 118 118
167749 0 0 139 139
167751 0 0 87 87
167753 0 0 84 84
167755 0 0 109 109
167757 0 0 117 117
167759 0 0 97 97
167761 0 0 112 112
167763 0 0 97 97
167765 0 0 111 111
167767 0 0 100 100
167769 0 0 113 113
167771 0 0 92 92
167773 0 0 100 100
167775 0 0 84 84
167777 0 0 101 101
167779 0 0 84 84
167781 0 0 131 131
167783 0 0 126 126
167785 0 0 105 105
167787 0 0 106 106
167789 0 0 103 103
167791 0 0 81 81
167793 0 0 80 80
167795 0 0 67 67
167797 0 0 118 118
167799 0 0 120 120
167801 0 0 117 117
167803 0 0 117 117
167805 0 0 116 116
167807 0 0 117 117
167809 0 0 118 118
167811 0 0 114 114
167813 0 0 111 111
167815 0 0 107 107
167817 0 0 102 102
167819 0 0 105 105
167821 0 0 105 105
167823 0 0 99 99
167825 0 0 103 103
167827 0 0 105 105
167829 0 0 99 99
167831 0 0 97 97
167833 0 0 101 101
167835 0 0 100 100
167837 0 0 92 92
167839 0 0 91 91
